query_id,query_hash,num_permanent_tables_accessed,read_table_ids,num_joins,mbytes_scanned,execution_duration_ms,rows_returned,status,error_msg,source_num_joins,source_mbytes_scanned
q21.sql,ce93c951,7,"2,4,6,7,10,12,14",6,63.863,146.11,1,ok,,6,1.927
q22.sql,620b499a,3,"1,11,13",2,36.331,350.94,1,ok,,2,37.146
q23.sql,a8e75d5d,6,"2,5,7,8,10,12",5,52.624,13.59,1,ok,,5,38.906
q24.sql,c888d1fa,6,"2,6,8,10,12,22",5,43.844,244.3,1,ok,,5,42.833
q25.sql,0454ec7d,8,"2,4,6,8,10,13,15,22",7,63.755,13.39,1,ok,,7,62.126
q26.sql,074170f5,5,"3,5,8,13,17",4,23.647,31.89,1,ok,,4,33.626
q27.sql,ce035858,5,"2,6,7,10,22",4,42.791,32322.85,,timeout,INTERRUPT Error: Interrupted!,4,50.882
q28.sql,16100450,3,"1,10,23",2,36.696,4.29,1,ok,,2,0.008
q29.sql,f0a0c2ae,8,"1,2,4,5,6,10,13,22",7,107.432,35842.28,,timeout,INTERRUPT Error: Interrupted!,7,62.126
q30.sql,4a06631e,3,"10,11,13",2,2.557,7.59,1,ok,,2,2.857
q31.sql,f063a4a2,3,"2,4,12",2,58.377,89.3,1,ok,,2,39.656
q32.sql,f8cda48e,3,"4,10,11",2,22.289,45.15,1,ok,,2,22.093
q33.sql,6ac1ca21,4,"2,3,5,15",3,59.07,116.84,1,ok,,3,40.106
q34.sql,e2f81b08,6,"6,8,10,11,15,22",5,6.324,33.07,1,ok,,5,1.506
q35.sql,efddb0ef,3,"3,8,12",2,13.875,23.85,1,ok,,2,13.875
q36.sql,7200a60e,4,"2,5,10,15",3,49.006,5.05,1,ok,,3,39.357
q37.sql,b6d203a4,4,"1,4,10,13",3,57.328,2651.54,1,ok,,3,57.328
q38.sql,e6c234c3,5,"4,7,8,10,11",4,25.185,41.49,1,ok,,4,3.077
q39.sql,460f4306,9,"1,2,4,7,10,12,13,16,23",8,96.829,2172.34,1,ok,,8,1.951
q40.sql,96a8c0c2,2,"4,13",1,20.632,55.46,1,ok,,1,21.478
q41.sql,36d0f500,1,13,0,0.45,2.66,1,ok,,0,0.45
q42.sql,f23beb65,3,"2,4,13",2,58.077,85.11,1,ok,,2,39.356
q43.sql,abf05d6d,3,"2,9,15",2,37.992,39.92,1,ok,,2,38.907
q44.sql,e5146960,2,"1,10",1,36.696,45.47,1,ok,,1,0.008
q45.sql,3d4a88f9,5,"2,5,8,12,13",4,50.317,84.19,1,ok,,4,14.332
q46.sql,4a798f77,9,"2,4,7,8,10,12,13,15,20",8,63.213,48.75,1,ok,,8,2.264
q47.sql,0a82ab45,4,"2,6,13,22",3,40.483,114.79,1,ok,,3,39.357
q48.sql,b663ddbe,5,"2,3,4,10,12",4,71.363,1366.88,1,ok,,4,51.182
q49.sql,806acf07,11,"2,3,5,6,8,10,11,12,13,17,19",10,66.538,38.09,1,ok,,10,4.562
q50.sql,8280b1f6,5,"2,6,7,10,22",4,42.791,6.09,1,ok,,4,41.494
q51.sql,e256bfbd,3,"5,10,19",2,11.533,3.75,1,ok,,2,11.54
q52.sql,59a94aa8,3,"2,3,8",2,50.57,92.8,1,ok,,2,39.356
q53.sql,a8790c6f,6,"2,6,10,11,13,22",5,42.59,8.49,1,ok,,5,38.923
q54.sql,977e09e7,8,"1,2,4,8,10,12,13,15",7,97.152,7396.44,1,ok,,7,3.543
q55.sql,cf861823,3,"2,4,10",2,59.088,5.25,1,ok,,2,39.356
q56.sql,f285a792,4,"2,7,10,12",3,40.953,9.04,1,ok,,3,40.106
q57.sql,d7c9551e,4,"1,4,6,13",3,58.454,22864.2,1,ok,,3,22.101
q58.sql,176d90b2,3,"2,5,13",2,47.967,53.45,1,ok,,2,39.356
q59.sql,7f716fe2,2,"2,9",1,37.964,33.08,1,ok,,1,38.906
q60.sql,ded78f9e,4,"1,2,10,23",3,74.141,71.75,1,ok,,3,40.106
q61.sql,d5a291bc,7,"4,5,6,8,10,12,19",6,36.653,76.82,1,ok,,6,4.27
q62.sql,e1d17647,8,"4,5,6,8,10,11,17,19",7,36.549,16.16,1,ok,,7,11.533
q63.sql,b4283f6a,6,"1,2,6,10,13,23",5,77.179,1151.22,1,ok,,5,38.923
q64.sql,1f57b56d,2,"4,13",1,20.632,20.06,1,ok,,1,21.478
q65.sql,a4aa3ed6,7,"2,5,6,8,10,13,22",6,53.616,37.51,1,ok,,6,1.935
q66.sql,f0065816,21,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,22,23",20,123.948,36135.82,,timeout,INTERRUPT Error: Interrupted!,36,2.044
q67.sql,28d29349,10,"1,2,4,6,7,10,13,14,15,23",9,98.827,34356.47,,timeout,INTERRUPT Error: Interrupted!,9,0.072
q68.sql,41313368,10,"2,5,6,8,10,11,12,13,15,22",9,55.04,78.31,1,ok,,9,2.264
q69.sql,740b8e68,3,"3,8,12",2,13.875,24.94,1,ok,,2,13.875
q70.sql,ded2a356,3,"2,5,8",2,49.117,61.16,1,ok,,2,38.907
q71.sql,9411b8bb,6,"4,6,7,8,10,13",5,27.577,8.92,1,ok,,5,1.935
q72.sql,0bac64e1,11,"1,3,4,5,7,8,10,13,14,16,23",10,81.97,168.19,1,ok,,10,70.187
q73.sql,c44e5ad0,6,"2,6,8,10,15,22",5,43.123,8.27,1,ok,,5,1.506
q74.sql,c90fda5e,3,"2,8,12",2,39.795,47.74,1,ok,,2,40.506
q75.sql,ac1cc94a,18,"1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,20,22",17,123.429,35722.63,,timeout,INTERRUPT Error: Interrupted!,17,6.489
q76.sql,ee27e348,8,"2,4,5,6,10,12,13,22",7,72.947,109.13,1,ok,,7,1.943
q77.sql,46ec8146,5,"2,8,10,11,12",4,41.902,12.73,1,ok,,4,38.923
q78.sql,4d969506,9,"1,2,3,4,5,6,10,13,22",8,118.957,478.09,1,ok,,8,16.078
q79.sql,35aef0f5,8,"2,5,6,8,10,15,20,22",7,53.195,36.32,1,ok,,7,1.506
q80.sql,9a46c4eb,4,"2,8,15,20",3,39.074,45.82,1,ok,,3,41.975
q81.sql,b4677a6e,3,"4,7,10",2,22.939,29.8,1,ok,,2,3.508
q82.sql,92a72e9d,4,"1,2,10,13",3,74.591,5.3,1,ok,,3,74.591
q83.sql,ba37c72f,3,"3,6,8",2,15.712,36.71,1,ok,,2,4.499
q84.sql,c3d887e5,6,"3,5,6,8,12,15",5,26.563,39.38,1,ok,,5,16.491
q85.sql,5f405a7d,8,"2,3,4,5,11,12,13,17",7,81.07,86.59,1,ok,,7,24.454
q86.sql,98e0cb83,3,"5,6,8",2,14.259,37.03,1,ok,,2,11.982
q87.sql,b57be6b5,5,"1,2,3,8,10",4,87.266,47.34,1,ok,,4,3.077
q88.sql,e4a69834,4,"2,5,9,15",3,48.064,90.33,1,ok,,3,0.548
q89.sql,294c1b1b,14,"2,3,4,5,6,8,10,11,12,13,15,17,20,22",13,86.748,211.62,1,ok,,13,38.963
q90.sql,40f8b931,4,"2,9,15,20",3,37.993,49.84,1,ok,,3,0.548
q91.sql,f4da154b,7,"3,5,7,8,10,12,13",6,27.154,29.27,1,ok,,6,16.669
q92.sql,a6114c43,3,"5,13,17",2,10.522,12.77,1,ok,,2,11.982
q93.sql,776d1e4c,5,"4,5,6,13,15",4,33.319,123.21,1,ok,,4,2.612
q94.sql,af707ab5,4,"4,5,10,14",3,31.855,5.99,1,ok,,3,12.283
q95.sql,fd833f8f,2,"5,10",1,11.532,3.0,1,ok,,1,10.071
q96.sql,cd014775,4,"2,6,9,22",3,40.552,30017.3,,timeout,INTERRUPT Error: Interrupted!,3,37.993
q97.sql,b4186e76,3,"2,8,15",2,39.074,45.06,1,ok,,2,38.914
q98.sql,cc07a5e8,3,"2,10,11",2,39.552,3.66,1,ok,,2,39.356
q99.sql,fd2ab02a,8,"4,5,6,7,8,10,12,13",7,38.398,16.47,1,ok,,7,21.651
