query_id,query_hash,num_permanent_tables_accessed,read_table_ids,num_joins,mbytes_scanned,execution_duration_ms,rows_returned,status,error_msg,source_num_joins,source_mbytes_scanned
23b.sql,abfb6375,11,"1,2,3,4,5,8,13,15,16,19,20",10,116.547,36253.83,,timeout,INTERRUPT Error: Interrupted!,10,365.463
23c.sql,0fb8213b,11,"1,2,4,5,7,8,10,12,13,14,16",10,108.64,569.91,1,ok,,10,365.463
24a.sql,38dd3815,12,"1,2,3,4,5,7,8,10,12,13,14,16",11,120.165,123.06,1,ok,,11,670.451
24b.sql,a3ee014f,12,"1,2,3,4,5,6,7,8,10,14,16,23",11,121.553,254.31,1,ok,,11,670.451
25a.sql,5cf12096,9,"1,2,3,4,5,6,8,13,16",8,119.105,36696.12,,timeout,INTERRUPT Error: Interrupted!,8,616.048
25b.sql,95043c0a,9,"1,2,4,6,7,8,10,13,14",8,100.398,53.51,1,ok,,8,616.048
25c.sql,60c64916,9,"1,2,3,4,5,8,10,13,16",8,117.978,36337.58,,timeout,INTERRUPT Error: Interrupted!,8,616.048
26a.sql,a30fda69,12,"1,2,3,4,5,8,10,11,13,15,17,20",11,118.645,332.55,1,ok,,11,351.278
26b.sql,98a47a0c,12,"1,2,3,4,5,7,8,9,10,11,13,19",11,120.431,98.67,1,ok,,11,351.278
26c.sql,eab3ecf9,12,"1,2,3,4,5,7,8,9,10,13,14,23",11,119.925,30296.07,,timeout,INTERRUPT Error: Interrupted!,11,351.278
27a.sql,f3d05b40,12,"2,3,4,5,7,8,12,13,14,15,16,20",11,83.498,30026.36,,timeout,INTERRUPT Error: Interrupted!,11,365.583
27b.sql,a5ebe22e,12,"1,2,4,5,7,8,10,12,13,14,15,16",11,108.669,428.13,1,ok,,11,365.583
27c.sql,ecf1f7f8,12,"1,2,4,5,7,8,10,11,13,14,15,17",11,108.557,507.95,1,ok,,11,365.583
28a.sql,6b0c82eb,14,"2,3,4,5,7,8,10,11,12,13,14,15,16,19",13,85.606,156.29,1,ok,,13,376.503
28b.sql,45b1783a,14,"2,3,4,5,6,7,8,9,12,13,14,16,19,22",13,86.577,36258.11,,timeout,INTERRUPT Error: Interrupted!,13,376.503
28c.sql,c5894158,14,"1,2,3,4,5,6,7,8,10,12,13,14,22,23",13,122.745,30352.04,,timeout,INTERRUPT Error: Interrupted!,13,376.503
29a.sql,4647a1c9,17,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,22,23",16,123.91,292.99,1,ok,,16,745.083
29b.sql,f2359cd6,17,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,22,23",16,123.91,194.35,1,ok,,16,745.083
29c.sql,31f73a63,17,"1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,22",16,123.429,364.29,1,ok,,16,745.083
2a.sql,c1f6b338,5,"2,3,5,6,8",4,63.229,53.16,1,ok,,4,68.208
2b.sql,25d9d0e0,5,"2,3,5,8,12",4,61.391,49.68,1,ok,,4,68.208
2c.sql,118d1a0a,5,"3,5,8,12,13",4,24.396,30.1,1,ok,,4,68.208
2d.sql,c2bee38d,5,"3,7,8,12,15",4,15.2,29.24,1,ok,,4,68.208
30a.sql,98cadfab,12,"1,2,4,5,7,8,10,11,12,13,14,16",11,109.286,107.65,1,ok,,11,616.589
