query_file,tables_match_exact,jaccard_similarity,W_tables,Wprime_tables,only_in_W,only_in_Wprime,W_n_tables,Wprime_n_tables,W_join_count,gen_status
29c.sql,False,0.0,aka_name|cast_info|char_name|comp_cast_type|company_name|complete_cast|info_type|keyword|movie_companies|movie_info|movie_keyword|name|person_info|role_type|title,catalog_page|catalog_returns|catalog_sales|customer|customer_demographics|date_dim|household_demographics|income_band|inventory|item|promotion|store|store_returns|store_sales|web_page|web_returns|web_sales,aka_name|cast_info|char_name|comp_cast_type|company_name|complete_cast|info_type|keyword|movie_companies|movie_info|movie_keyword|name|person_info|role_type|title,catalog_page|catalog_returns|catalog_sales|customer|customer_demographics|date_dim|household_demographics|income_band|inventory|item|promotion|store|store_returns|store_sales|web_page|web_returns|web_sales,15,17,16,ok
2a.sql,False,0.0,company_name|keyword|movie_companies|movie_keyword|title,catalog_sales|customer_address|customer_demographics|date_dim|web_sales,company_name|keyword|movie_companies|movie_keyword|title,catalog_sales|customer_address|customer_demographics|date_dim|web_sales,5,5,4,ok
2b.sql,False,0.0,company_name|keyword|movie_companies|movie_keyword|title,catalog_sales|customer|customer_address|customer_demographics|web_sales,company_name|keyword|movie_companies|movie_keyword|title,catalog_sales|customer|customer_address|customer_demographics|web_sales,5,5,4,ok
2c.sql,False,0.0,company_name|keyword|movie_companies|movie_keyword|title,catalog_sales|customer_address|date_dim|promotion|web_sales,company_name|keyword|movie_companies|movie_keyword|title,catalog_sales|customer_address|date_dim|promotion|web_sales,5,5,4,ok
2d.sql,False,0.0,company_name|keyword|movie_companies|movie_keyword|title,catalog_returns|customer|customer_address|store_returns|web_returns,company_name|keyword|movie_companies|movie_keyword|title,catalog_returns|customer|customer_address|store_returns|web_returns,5,5,4,ok
30a.sql,False,0.0,cast_info|comp_cast_type|complete_cast|info_type|keyword|movie_info|movie_info_idx|movie_keyword|name|title,catalog_page|catalog_returns|catalog_sales|customer|customer_address|customer_demographics|date_dim|item|promotion|store|store_returns|store_sales,cast_info|comp_cast_type|complete_cast|info_type|keyword|movie_info|movie_info_idx|movie_keyword|name|title,catalog_page|catalog_returns|catalog_sales|customer|customer_address|customer_demographics|date_dim|item|promotion|store|store_returns|store_sales,10,12,11,ok
30b.sql,False,0.0,cast_info|comp_cast_type|complete_cast|info_type|keyword|movie_info|movie_info_idx|movie_keyword|name|title,catalog_returns|catalog_sales|customer|customer_address|customer_demographics|date_dim|item|promotion|store_sales|time_dim|web_returns|web_sales,cast_info|comp_cast_type|complete_cast|info_type|keyword|movie_info|movie_info_idx|movie_keyword|name|title,catalog_returns|catalog_sales|customer|customer_address|customer_demographics|date_dim|item|promotion|store_sales|time_dim|web_returns|web_sales,10,12,11,ok
30c.sql,False,0.0,cast_info|comp_cast_type|complete_cast|info_type|keyword|movie_info|movie_info_idx|movie_keyword|name|title,catalog_page|catalog_returns|catalog_sales|customer|customer_address|customer_demographics|household_demographics|item|store_returns|store_sales|web_returns|web_sales,cast_info|comp_cast_type|complete_cast|info_type|keyword|movie_info|movie_info_idx|movie_keyword|name|title,catalog_page|catalog_returns|catalog_sales|customer|customer_address|customer_demographics|household_demographics|item|store_returns|store_sales|web_returns|web_sales,10,12,11,ok
31a.sql,False,0.0,cast_info|company_name|info_type|keyword|movie_companies|movie_info|movie_info_idx|movie_keyword|name|title,catalog_returns|customer_demographics|date_dim|inventory|item|store|store_returns|store_sales|time_dim|warehouse|web_sales,cast_info|company_name|info_type|keyword|movie_companies|movie_info|movie_info_idx|movie_keyword|name|title,catalog_returns|customer_demographics|date_dim|inventory|item|store|store_returns|store_sales|time_dim|warehouse|web_sales,10,11,10,ok
31b.sql,False,0.0,cast_info|company_name|info_type|keyword|movie_companies|movie_info|movie_info_idx|movie_keyword|name|title,catalog_returns|catalog_sales|customer|customer_address|date_dim|household_demographics|inventory|item|store_sales|time_dim|web_returns,cast_info|company_name|info_type|keyword|movie_companies|movie_info|movie_info_idx|movie_keyword|name|title,catalog_returns|catalog_sales|customer|customer_address|date_dim|household_demographics|inventory|item|store_sales|time_dim|web_returns,10,11,10,ok
31c.sql,False,0.0,cast_info|company_name|info_type|keyword|movie_companies|movie_info|movie_info_idx|movie_keyword|name|title,catalog_returns|customer|date_dim|household_demographics|inventory|item|promotion|store_returns|store_sales|web_returns|web_sales,cast_info|company_name|info_type|keyword|movie_companies|movie_info|movie_info_idx|movie_keyword|name|title,catalog_returns|customer|date_dim|household_demographics|inventory|item|promotion|store_returns|store_sales|web_returns|web_sales,10,11,10,ok
32a.sql,False,0.0,keyword|link_type|movie_keyword|movie_link|title,catalog_page|catalog_sales|customer|customer_demographics|household_demographics|promotion,keyword|link_type|movie_keyword|movie_link|title,catalog_page|catalog_sales|customer|customer_demographics|household_demographics|promotion,5,6,5,ok
32b.sql,False,0.0,keyword|link_type|movie_keyword|movie_link|title,catalog_page|catalog_returns|catalog_sales|item|store_returns|web_returns,keyword|link_type|movie_keyword|movie_link|title,catalog_page|catalog_returns|catalog_sales|item|store_returns|web_returns,5,6,5,ok
