query_id,query_hash,num_permanent_tables_accessed,read_table_ids,num_joins,mbytes_scanned,execution_duration_ms,rows_returned,status,error_msg,source_num_joins,source_mbytes_scanned
q76.sql,bd5516dd,8,"1,4,5,6,8,10,13,18",7,410.5,223.6,1,ok,,7,1.943
q77.sql,f5fa6141,5,"1,2,8,15,17",4,544.64,192.73,1,ok,,4,38.923
q78.sql,545843b0,9,"1,4,5,6,8,9,10,11,16",8,426.422,1291.34,1,ok,,8,16.078
q79.sql,26a154fd,8,"4,6,8,9,10,15,16,17",7,172.251,1.31,1,ok,,7,1.506
q80.sql,3952a30a,4,"2,8,11,19",3,332.476,80.18,1,ok,,3,41.975
q81.sql,0aa8cac0,3,"7,8,9",2,62.253,89.06,1,ok,,2,3.508
q82.sql,4c41ba08,4,"1,4,10,18",3,274.125,135.77,1,ok,,3,74.591
q83.sql,1d393e87,3,"4,6,10",2,130.75,164.06,1,ok,,2,4.499
q84.sql,0356d69e,6,"3,7,8,15,17,21",5,64.905,18.97,1,ok,,5,16.491
q85.sql,656031bd,8,"3,7,8,9,11,14,16,19",7,82.321,118.19,1,ok,,7,24.454
q86.sql,a2079aec,3,"1,4,5",2,294.712,897.17,1,ok,,2,11.982
q87.sql,4f94d2e5,5,"2,6,8,9,16",4,412.186,1.59,1,ok,,4,3.077
q88.sql,9449bcd7,4,"2,8,9,16",3,338.095,132.78,1,ok,,3,0.548
q89.sql,98dc9285,14,"1,2,4,5,6,7,8,9,10,11,15,16,18,19",13,744.129,1.7,1,ok,,13,38.963
q90.sql,4cdfa7f7,4,"4,6,9,16",3,130.975,1.1,1,ok,,3,0.548
q91.sql,53752b09,7,"3,7,8,12,15,17,21",6,67.255,22.9,1,ok,,6,16.669
q92.sql,10afe9af,3,"1,5,8",2,279.209,654.09,1,ok,,2,11.982
q93.sql,4728b92e,5,"4,6,9,10,16",4,141.791,1.83,1,ok,,4,2.612
q94.sql,9c0a0724,4,"1,4,5,10",3,305.528,1366.99,1,ok,,3,12.283
q95.sql,c3bd51fc,2,"1,5",1,248.869,223.36,1,ok,,1,10.071
q96.sql,8fab9b88,4,"2,7,8,21",3,347.927,293.12,1,ok,,3,37.993
q97.sql,82bfd5c2,3,"1,2,8",2,544.52,299.48,1,ok,,2,38.914
q98.sql,9f7be45d,3,"2,8,15",2,327.174,23.71,1,ok,,2,39.356
q99.sql,72f0ca54,8,"1,3,4,5,6,8,9,16",7,423.756,5439.44,1,ok,,7,21.651
