query_file,query_hash,join_count,read_tables,n_tables,bytes_read,runtime_ms,rows_returned,status,error_msg,src_join_count,src_bytes_read
q64.sql,5b7fe55c,1,aka_name|name,2,56658517,109.15,1,ok,,1,21478275
q65.sql,d7a65abf,6,name|cast_info|person_info|char_name|info_type|movie_info_idx|aka_name,7,390660190,3.91,1,ok,,6,1935460
q66.sql,63d08255,20,title|info_type|cast_info|aka_title|movie_companies|movie_info|movie_keyword|movie_link|complete_cast|kind_type|person_info|name|char_name|role_type|company_name|company_type|keyword|link_type|comp_cast_type|aka_name|movie_info_idx,21,761664988,11.15,1,ok,,36,2043640
q67.sql,00bcd5ff,9,title|name|char_name|role_type|movie_companies|aka_name|person_info|company_name|info_type|cast_info,10,433182680,4503.76,1,ok,,9,72000
q68.sql,7b7a447f,9,name|cast_info|person_info|title|char_name|role_type|info_type|movie_link|link_type|aka_name,10,410079702,882.18,1,ok,,9,2264260
q69.sql,91750231,2,title|cast_info|movie_keyword,3,261377598,253.85,1,ok,,2,13874800
q70.sql,6c522525,2,title|movie_info_idx|movie_info,3,338094424,131.37,1,ok,,2,38906712
q71.sql,0fb48ba7,5,name|cast_info|person_info|role_type|info_type|aka_name,6,348216544,761.87,1,ok,,5,1934980
q72.sql,62c8def0,10,title|name|char_name|role_type|movie_companies|movie_keyword|movie_link|company_name|company_type|link_type|cast_info,11,361966447,160.65,1,ok,,10,70186955
q73.sql,29bd6108,5,name|cast_info|person_info|role_type|info_type|aka_name,6,348216544,277.61,1,ok,,5,1506260
q74.sql,4803781a,2,title|info_type|movie_info,3,327054483,206.23,1,ok,,2,40506232
q75.sql,23792dea,17,name|info_type|cast_info|aka_name|movie_info|movie_info_idx|title|char_name|role_type|aka_title|movie_companies|movie_keyword|movie_link|complete_cast|kind_type|link_type|comp_cast_type|person_info,18,758241650,2.49,1,ok,,17,6489076
q76.sql,bd5516dd,7,name|cast_info|person_info|title|char_name|role_type|complete_cast|aka_name,8,410499683,223.6,1,ok,,7,1942980
q77.sql,f5fa6141,4,title|cast_info|movie_link|link_type|movie_info,5,544640232,192.73,1,ok,,4,38922712
q78.sql,545843b0,8,cast_info|title|name|aka_title|movie_info_idx|aka_name|person_info|info_type|char_name,9,426422014,1291.34,1,ok,,8,16078452
q79.sql,26a154fd,7,name|person_info|info_type|movie_info_idx|title|movie_link|link_type|aka_name,8,172250504,1.31,1,ok,,7,1506260
q80.sql,3952a30a,3,title|aka_title|kind_type|movie_info,4,332476238,80.18,1,ok,,3,41975348
q81.sql,0aa8cac0,2,title|movie_info_idx|movie_companies,3,62253056,89.06,1,ok,,2,3507583
q82.sql,4c41ba08,3,name|role_type|aka_name|cast_info,4,274124605,135.77,1,ok,,3,74591232
q83.sql,1d393e87,2,name|aka_name|person_info,3,130750117,164.06,1,ok,,2,4498606
q84.sql,0356d69e,5,title|movie_companies|movie_link|company_type|link_type|movie_keyword,6,64904598,18.97,1,ok,,5,16491286
q85.sql,656031bd,7,title|keyword|aka_title|movie_companies|movie_info_idx|kind_type|info_type|movie_keyword,8,82320639,118.19,1,ok,,7,24454203
q86.sql,a2079aec,2,cast_info|name|char_name,3,294711855,897.17,1,ok,,2,11982356
q87.sql,4f94d2e5,4,movie_info|movie_info_idx|info_type|person_info|title,5,412186363,1.59,1,ok,,4,3076980
q88.sql,9449bcd7,3,title|info_type|movie_info|movie_info_idx,4,338094763,132.78,1,ok,,3,547680
q89.sql,98dc9285,13,title|info_type|cast_info|aka_title|movie_companies|movie_info_idx|movie_link|kind_type|person_info|name|char_name|role_type|aka_name|movie_info,14,744129472,1.7,1,ok,,13,38962712
q90.sql,4cdfa7f7,3,info_type|person_info|name|movie_info_idx,4,130974620,1.1,1,ok,,3,548100
q91.sql,53752b09,6,title|movie_companies|movie_link|company_name|company_type|link_type|movie_keyword,7,67254568,22.9,1,ok,,6,16669183
q92.sql,10afe9af,2,cast_info|title|char_name,3,279209198,654.09,1,ok,,2,11982356
q93.sql,4728b92e,4,name|info_type|aka_name|movie_info_idx|person_info,5,141790736,1.83,1,ok,,4,2611626
q94.sql,9c0a0724,3,cast_info|name|aka_name|char_name,4,305527971,1366.99,1,ok,,3,12283256
q95.sql,c3bd51fc,1,cast_info|char_name,2,248869454,223.36,1,ok,,1,10071376
q96.sql,8fab9b88,3,title|movie_companies|company_type|movie_info,4,347927184,293.12,1,ok,,3,37992932
q97.sql,82bfd5c2,2,title|cast_info|movie_info,3,544520208,299.48,1,ok,,2,38914232
q98.sql,9f7be45d,2,title|movie_link|movie_info,3,327174132,23.71,1,ok,,2,39356232
q99.sql,72f0ca54,7,cast_info|person_info|title|char_name|info_type|movie_info_idx|movie_keyword|name,8,423755608,5439.44,1,ok,,7,21650812
