query_file,query_hash,join_count,read_tables,n_tables,bytes_read,runtime_ms,rows_returned,status,error_msg,src_join_count,src_bytes_read
33c.sql,e9be916e,13,,0,0,28565.14,79,ok,,13,64723403
3a.sql,2a30f922,3,,0,0,33.84,7633,ok,,3,341699294
3b.sql,48e089d6,3,,0,0,293.08,47885,ok,,3,341699294
3c.sql,f887f498,3,,0,0,390.39,49970,ok,,3,341699294
4a.sql,74c1db1d,4,,0,0,325.63,0,ok,,4,56025513
4b.sql,4aba5c4a,4,,0,0,2.34,0,ok,,4,56025513
4c.sql,5a17f382,4,,0,0,142.9,0,ok,,4,56025513
5a.sql,ae9e8184,4,,0,0,72.88,2,ok,,4,347927523
5b.sql,5670e2a1,4,,0,0,42.69,2,ok,,4,347927523
5c.sql,8092d272,4,,0,0,981.74,2,ok,,4,347927523
6a.sql,c67a6dfd,4,,0,0,1130.25,1302132,ok,,4,308293359
6b.sql,fbfde681,4,,0,0,1557.15,1410458,ok,,4,308293359
6c.sql,84c044bf,4,,0,0,2917.44,3084044,ok,,4,308293359
6d.sql,8d151e09,4,,0,0,499.38,11595,ok,,4,308293359
6e.sql,7622a551,4,,0,0,710.66,21442,ok,,4,308293359
6f.sql,1c9b3da0,4,,0,0,30114.79,,timeout,INTERRUPT Error: Interrupted!,4,308293359
7a.sql,fcbaf7ce,7,,0,0,26992.4,135457,ok,,7,378676288
7b.sql,999d1f9a,7,,0,0,29.81,0,ok,,7,378676288
7c.sql,521c3042,7,,0,0,5.04,0,ok,,7,378676288
8a.sql,c1151c74,6,,0,0,179.7,0,ok,,6,327687351
8b.sql,690eff59,6,,0,0,8539.6,20161,ok,,6,327687351
8c.sql,5afd927f,6,,0,0,528.35,0,ok,,6,327687351
8d.sql,dcafe357,6,,0,0,36933.72,,timeout,INTERRUPT Error: Interrupted!,6,327687351
9a.sql,79c5adee,7,,0,0,35599.42,,timeout,INTERRUPT Error: Interrupted!,7,359090741
9b.sql,833b8d89,7,,0,0,594.24,0,ok,,7,359090741
9c.sql,d262a965,7,,0,0,4.31,0,ok,,7,359090741
9d.sql,3fa0d7d5,7,,0,0,1487.47,0,ok,,7,359090741
fkindexes.sql,1e6a1498,0,,0,0,6.2,1,ok,,0,0
schema.sql,e5dcd023,0,,0,0,42.42,45215,ok,,0,0
